product_id,brand,product,category,subcategory,price,size,image,no_of_reviews,about_the_product,ingredients,how_to_use
P411884,IT Cosmetics,CC+ Cream Illumination with SPF 50+,Face,BB & CC Cream,$47.00,Color: Medium - soft beige shade with warm undertones,https://www.sephora.com/productimages/sku/s1869015-main-zoom.jpg?imwidth=160,871,"Item 1869015
What it is: A color-correcting, full-coverage foundation with SPF 50 physical mineral sunscreen that delivers a flawless, radiant finish.

Coverage: Full

Finish: Radiant

Formulation: Cream

SPF: SPF 50+

Skin Type: Normal, Dry, Combination, and Oily

Highlighted Ingredients:
- Collagen: Enhances visible elasticity for a youthful, smooth appearance.
- Peptides: Help reduce the appearance of wrinkles and support natural collagen for smoother, firmer-looking skin.
- Niacin (B Vitamin): Supports skin barrier function and visible elasticity, promotes a more even-looking tone, and combats the appearance of blemishes and hyperpigmentation.

Ingredient Callouts: Free of sulfates SLS & SLES, parabens, and phthalates.

What Else You Need to Know: Developed with plastic surgeons and dermatologists, this full-coverage CC cream is infused with SPF 50 mineral sunscreen and drops of light technology for radiance. Formulated to improve the appearance of lines and wrinkles, this foundation gives a luminous, supple look to skin.
Show less","ACTIVE INGREDIENTS
TITANIUM DIOXIDE 9%
ZINC OXIDE 6.3%

INGREDIENTS:
WATER, PHENYL TRIMETHICONE, DIMETHICONE, BUTYLENE GLYCOL, BUTYLENE GLYCOL DICAPRYLATE/DICAPRATE, ORBIGNYA OLEIFERA SEED OIL, BUTYLOCTYL SALICYLATE, CETYL PEG/PPG-10/1 DIMETHICONE, CYCLOPENTASILOXANE, SNAIL SECRETION FILTRATE, ALUMINUM HYDROXIDE, MAGNESIUM SULFATE, POLYGLYCERYL-4 ISOSTEARATE, STEARIC ACID, CYCLOHEXASILOXANE, DIMETHICONE/VINYL DIMETHICONE CROSSPOLYMER, HEXYL LAURATE, CALCIUM STEARATE, CAPRYLYL GLYCOL, TRIETHOXYCAPRYLYLSILANE, ETHYL HEXANEDIOL, ETHYLHEXYLGLYCERIN, LIMONENE, CITRUS LIMON (LEMON) PEEL OIL, SORBITAN ISOSTEARATE, TOCOPHERYL ACETATE, PHENOXYETHANOL, CITRUS AURANTIUM BERGAMIA (BERGAMOT) FRUIT OIL, 1,2-HEXANEDIOL, ADENOSINE, CITRUS AURANTIUM DULCIS (ORANGE) PEEL OIL, CITRUS AURANTIFOLIA (LIME) OIL, PINUS SYLVESTRIS LEAF OIL, LINALOOL, EUCALYPTUS GLOBULUS LEAF OIL, GLYCERIN, CITRAL, HYDROLYZED COLLAGEN, STEARETH-20, CAMELLIA SINENSIS LEAF EXTRACT, OLEA EUROPAEA (OLIVE) LEAF EXTRACT, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, CHLORHEXIDINE DIGLUCONATE, N-HYDROXYSUCCINIMIDE, NIACINAMIDE, HYALURONIC ACID, COLLOIDAL OATMEAL, SODIUM CITRATE, POTASSIUM SORBATE, PALMITOYL TRIPEPTIDE-1, CHRYSIN, PALMITOYL TETRAPEPTIDE-7, CITRIC ACID, BIOTIN, SILK EXTRACT, HYDROLYZED SILK, [MAY CONTAIN] MICA, IRON OXIDES, TITANIUM DIOXIDE V283863/1","Suggested Usage:
-Perfect for dry skin, apply one to two pumps of this tinted moisturizer to clean skin using the Heavenly Skin™ CC+™ Skin Perfecting Brush #702 (sold separately).
-Can be used as a full-coverage foundation, SPF 50 physical sunscreen, brightening color corrector, hydrating serum, pore-less finish primer, dark spot concealer, or moisturizing day cream.
-Pair with Your Skin But Better Makeup Primer (sold separately) and CC+ Airbrush Perfecting Powder (sold separately) for a long-lasting, full-coverage makeup look."
P505693,maude,Soothe - ingrown hair oil,Wellness,Intimate Care,$30.00,Size: 0.5 oz / 15 mL,https://www.sephora.com/productimages/sku/s2674786-main-zoom.jpg?pb=clean-at-sephora&imwidth=122,95,"Item 2679710
What it is: An essential oil blend to calm skin post-shave and prevent ingrown hairs that’s safe for full-body use.

Skin Type: Normal, Dry, Combination, and Oily

Highlighted Ingredients:
- Jojoba Oil: Full of skin-supporting vitamins—a moisturizing, functional carrier oil.
- Chamomile and Tea Tree Oil: Soothing, antimicrobial oils.

What Else You Need to Know: An ingrown hair oil formulated to soften skin while soothing irritation. The moisturizing, antimicrobial oil blend works to calm existing and prevent future ingrown hairs. Safe for full-body use including intimate areas, legs, and face. It’s lightly fragranced with lavender and lemongrass.



Clean at Sephora is our commitment to offering effective products without certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here.
Show less","Carthamus Tinctorius (Safflower) Seed Oil, Vitis Vinifera (Grape) Seed Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Ricinus Communis (Castor) Seed Oil, Chamomilla Recutita Flower Oil, Oenothera Biennis (Evening Primrose) Oil, Helianthus Annuus (Sunflower) Seed Oil, Tocopheryl Acetate, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Lavandula Angustifolia (Lavender) Oil, Cymbopogon Flexuosus (Lemongrass) Oil, Farnesol, Linalool, Limonene.


The list of ingredients is subject to change, please consult the packaging of the product purchased.","Suggested Usage:
-Squeeze a handful of drops on skin post-shave or on irritated areas as a spot treatment.
-Do not use on broken skin.
-For external use only.

Recycling Instructions:
-Packaging is curbside recyclable."
P506553,Augustinus Bader,The Eye Patches,Masks,Eye Masks,$23.00,Size: 1 Set / 2 Patches,https://www.sephora.com/productimages/sku/s2694388-main-zoom.jpg?imwidth=160,289,"Item 2694388
What it is: A pack of visibly revitalizing hydrogel eye patches—powered by TFC8®.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Fine Lines and Wrinkles, Dryness, and Dark Circles

Formulation: Mask

Highlighted Ingredients:
- TFC8®: Creates an environment for the body’s innate processes of repair and renewal.
- Acetylated Hyaluronic Acid: Visibly hydrates and plumps under-eye skin.
- Fermented Polysaccharide: Visibly brightens and reduces fine lines and wrinkles.

Ingredient Callouts: Free of parabens, formaldehydes, formaldehyde-releasing agents, phthalates, sulfates SLS & SLES, and contains less than one percent synthetic fragrance. It is also vegan, gluten-free, cruelty-free, and comes in recyclable packaging.

What Else You Need to Know: These hydrogel eye patches visibly hydrate, brighten, and plump at rapid speed while reducing the appearance of dark circles, fine lines, and hyperpigmentation.

Clinical Results: In a 4-week clinical trial of 60 male and female participants (ages 25 to 70) with self-perceived sensitive skin:
- Dark circles were visibly reduced by 86%
- Eye puffiness was visibly reduced by 89%
- The appearance of fine lines and wrinkles was reduced by 71%

In a clinical trial of 60 male and female participants (ages 25 to 70) with self-perceived sensitive skin, evaluated after 1 application:
- Dark circles were visibly reduced by 42%
- Eye-area brightness was visibly improved by 95%
- The appearance of fine lines and wrinkles was reduced by 27%
Show less","-TFC8®: Creates an environment for the body’s innate processes of repair and renewal.
-Acetylated Hyaluronic Acid: Visibly hydrates and plumps under-eye skin.
-Fermented Polysaccharide: Visibly brightens and reduces fine lines and wrinkles.

Aqua/Water/Eau, Glycerin, 1,2-Hexanediol, Chondrus Crispus Powder, Ceratonia Siliqua Gum, Xanthan Gum, Allantoin, Synthetic Fluorphlogopite, Niacinamide, Panthenol, CI 77491 (Iron Oxide), Agar, Cyamopsis Tetragonoloba (Guar) Gum, CI 77891 (Titanium Dioxide), Ethylhexylglycerin, Adenosine, Calcium Lactate, Glucose, Potassium Chloride, Pentylene Glycol, Sodium Phytate, Chlorphenesin, Rhizobian Gum, Sodium Acetylated Hyaluronate, Tin Oxide, Tocopheryl Acetate, Caprylic/Capric Triglyceride, Hydrogenated Phosphatidylcholine, Hydrolyzed Rice Protein, Maltodextrin, Citric Acid, Alanyl Glutamine, Arginine, Butyrospermum Parkii (Shea) Butter, Camellia Sinensis Leaf Extract, Squalane, Brassica Alba Seed Extract, Ceramide NP, Hydrogenated Lecithin, Oligopeptide-177, Phenylalanine, Potassium Sorbate, Sodium Chloride.","Suggested Usage:
-Apply to clean, dry under-eye skin two to three times per week, or as desired.
-Leave on for 20 minutes.
-Follow with the rest of your skincare routine.

Recycling Instructions:
-Recycle FSC-certified folding carton and liner."
P394397,Murad,Invisiblur™ Perfecting Face Sunscreen Broad Spectrum SPF 30 PA+++,Treatments,Face Serums,$71.00,Size: 1 oz/ 30 mL,https://www.sephora.com/productimages/sku/s2212058-main-zoom.jpg?imwidth=160,788,"Item 2212058
What it is: A three-in-one solution addressing the look of wrinkles, pores, and uneven texture with a velvety-smooth colorless formula that primes for 12 hours of flawless makeup wear.

Highlighted Ingredients:
- Mushroom Peptides: Fight visible signs of aging to help restore the look of firmness.
- Soft-Focus Complex: Smooths skin for visibly improved tone.
- Sunflower and Cucumber Extracts: Enhance skin’s moisture retention.

Ingredient Callouts: This product is gluten-free and cruelty-free.

What Else You Need to Know: This innovative colorless primer combines skin benefits from peptides and plant extracts with invisible SPF to defend against UV damage for flawless-looking makeup benefits. This product is cruelty-free, non-comedogenic, and formulated without gluten- and animal-derived ingredients.
Show less","-Mushroom Peptides: Fight visible signs of aging to help restore the look of firmness.
-Soft-Focus Complex: Smooths skin for visibly improved tone.
-Sunflower and Cucumber Extracts: Enhance skin’s moisture retention.

Isododecane, Dimethicone/Bis-Isobutyl PPG-20 Crosspolymer, Caprylic/Capric Triglyceride, Caprylyl Methicone, Phenyl Trimethicone, Diethylhexyl 2,6-Naphthalate, Hydrogenated Soybean Oil, Ribes Nigrum (Black Currant) Seed Oil, Paeonia Suffruticosa Root Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Solidago Virgaurea (Goldenrod) Extract, Helianthus Annuus (Sunflower) Seed Extract, Hordeum Vulgare (Barley) Extract, Cucumis Sativus (Cucumber) Fruit Extract, Lentinus Edodes (Shiitake Mushroom) Extract, Mucor Miehei Extract, Propylene Glycol Dicaprate, Tocopheryl Acetate, Retinyl Palmitate, Ascorbic Acid, Octyldodecanol, Octyldodecyl Stearoyl Stearate, Octyldodecyl Oleate, Hydrogenated Soy Polyglycerides, Silica, Sodium Propoxyhydroxypropyl Thiosulfate Silica, Butylene Glycol, C15-23 Alkane, PEG-8 Dimethicone, Alcohol, Benzyl Benzoate, Citral, Hexyl Cinnamal, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde, Limonene, Linalool, Fragrance.","Suggested Usage:
-Apply a thin, even layer over face as the last step of your skincare regimen before makeup application. May be applied under makeup or worn alone."
P431419,,,,,,,,,,,
P513501,Therabody,TheraFace Depuffing Wand for Under Eye Bags & Dark Circles,High Tech Tools,,$159.99,,,,,,
P510357,Soft Services,Comfort Cleanse Ultra-Soothing + Moisturizing Body Wash,Bath & Shower,Body Wash & Shower Gel,$32.00,Size: 10 oz,https://www.sephora.com/productimages/sku/s2678217-main-zoom.jpg?pb=clean-at-sephora&imwidth=160,51,"Item 2678217
ONLY AT SEPHORA
What it is: A hydrating, sensitive-skin-safe cleanser for daily showering that works as an all-in-one body wash, intimate wash, and shaving lubricant.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Dryness

Formulation: Lightweight Liquid

Highlighted Ingredients:
- Glycerin 25%: Hydrates and soothes skin, even after rinsing.

Ingredient Callouts: Free of parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, sulfates SLS & SLES, triclocarban, triclosan, and contains less than one percent synthetic fragrance. It is also cruelty-free and comes in recyclable packaging.

What Else You Need to Know: This unique water-oil formula softly foams when lathered, binding to surface grime for a thorough cleanse—without the harsh surfactants. It rinses clean, leaving skin in total comfort. It’s perfect for frequent showerers and those with chronically dry, itchy, irritated, sensitive skin. It also reduces shaving irritation.

Clinical Results: In a 4-week consumer-perception study of 44 participants:
- 100% agreed it was nonirritating for skin
- 95% agreed it was less drying than other body washes they've tried
- 91% said skin felt more moisturized and comfortable over time

Clean at Sephora is our commitment to offering effective products without certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here.
Show less","-Glycerin 25%: Hydrates and soothes skin, even after rinsing.

Water/Aqua/Eau, Glycerin, PEG-6 Caprylic/Capric Glycerides, Lauryl Glucoside, Sodium Cocoamphoacetate, 1,2-Hexanediol, Acrylates Crosspolymer-4, Anhydroxylitol, Caprylyl Glycol, Citric Acid, Glucose, Sodium Chloride, Sodium Glycolate, Xylitol, Xylitylglucoside.

The list of ingredients is subject to change, please consult the packaging of the product purchased.","Suggested Usage:
-For daily showering, apply liberally onto wet skin. Massage all over body with hands, concentrating on areas needing thorough cleansing.
-Rinse.
-For body shaving, position the hair removal area away from direct shower spray. Swipe gel liberally over skin to create a thin surface coat. Do not rub to create foam. Shave as you normally prefer, and massage skin under running water to rinse clean.
-Safe for all-over cleansing, including intimate areas.

Recycling Instructions:
-Break down the outer carton by flattening the auto-constructed bottom. Place in normal curbside paper recycling.
-In order to recycle any aluminum bottle, it must first be cleaned. Fill the empty bottle halfway with warm water and dish soap. Seal with either the locking pump or cap and shake to clean. Repeat if needed. Follow with a warm water rinse. Remove the gasket from the inside top of the aluminum cap (the small white disc placed inside the cap that keeps the cream from leaking in transit) and discard. Place both the bottle and cap in normal curbside metal recycling.

Reusable instructions:
-The locking pump, like almost all similar pumps, is made of multiple materials and small parts, which unfortunately makes it non-recyclable. It can be cleaned and reused.
-To clean, fill your empty bottle with warm water and dish soap, shake, and pump the solution through the component.
-Repeat with clean water to rinse."
P469513,Paula's Choice,CLEAR Pore Normalizing Acne Cleanser,Cleansers,Face Wash & Cleansers,$24.00,Size: 6 oz/ 177 mL,https://www.sephora.com/productimages/sku/s2421261-main-zoom.jpg?imwidth=160,113,,,
P426501,La Mer,Mini Crème de la Mer Moisturizer,Mini Size,,$100.00,Size: 0.5 oz/ 15 mL,https://www.sephora.com/productimages/sku/s1932193-main-zoom.jpg?imwidth=160,1.5K,"Item 1932193
What it is: An iconic, rich cream that thoroughly hydrates, visibly soothes redness and irritation, and is ideal for dry skin.

Skin Type: Dry

Skincare Concerns: Dryness, Redness, Fine lines and wrinkles

Formulation: Rich Cream

Highlighted Ingredients:
- Miracle Broth™: Helps create the perfect environment to calm the look of redness and other signs of irritation.
- Lime Tea Concentrate: Contains antioxidants to protect skin from irritation due to environmental stressors.
- Giant Sea Kelp: Support’s skin’s natural healing process.

What Else You Need to Know: Crème de la Mer is the original moisture miracle of La Mer's five moisturizers. Lines and wrinkles appear visibly repaired. Skin feels firmer, looks healthier, and appears visibly renewed. Miracle Broth™, the skin-loving elixir at the heart of every La Mer treatment, helps calm the look of redness and other signs of irritation.
Show less","-Miracle Broth™: Helps create the perfect environment to calm the look of redness and other signs of irritation.
-Lime Tea Concentrate: Contains antioxidants to protect skin from irritation due to environmental stressors.
-Giant Sea Kelp: Support’s skin’s natural healing process.

Algae (Seaweed) Extract, Mineral Oil\Paraffinum Liquidum\Huile Minerale, Petrolatum, Glycerin, Isohexadecane, Microcrystalline Wax\Cera Microcristallina\Cire Microcristalline, Lanolin Alcohol, Citrus Aurantifolia (Lime) Extract, Sesamum Indicum (Sesame) Seed Oil, Eucalyptus Globulus (Ecalyptus) Leaf Oil, Sesamum Indicum (Sesame) Seed Powder, Medicago Sativa (Alfalfa) Seed Powder, Helianthus Annuus (Sunflower) Seedcake, Prunus Amygdalus Dulcis (Sweet Almond) Seed Meal, Sodium Gluconate, Potassium Gluconate, Copper Gluconate, Calcium Gluconate, Magnesium Gluconate, Zinc Gluconate, Magnesium Sulfate, Paraffin, Tocopheryl Succinate, Niacin, Water\Aqua\EAU, Beta-Carotene, Decyl Oleate, Aluminum Distearate, Octyldodecanol, Citric Acid, Cyanocobalamin, Magnesium Stearate, Panthenol, Limonene, Geraniol, Linalool, Hydroxycitronellal, Citronellol, Benzyl Salicylate, Citral, Sodium Benzoate, Alcohol Denat., Fragrance (Parfum)

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.","Suggested Usage:
-Warm a small amount for a few seconds by smoothing it between the fingertips.
-Once translucent, gently press into face and neck, taking care not to massage.
-Apply day and evening.

-For two healing hydrators, pair The Treatment Lotion (sold separately) with Crème de la Mer: First press on the Treatment Lotion, then warm a little Crème de la Mer and apply."
P438637,BeautyBio,Bright Eyes Restorative Colloidal Silver Depuffing & Brightening Eye Gels,Masks,Eye Masks,$40.00,Size: 15 pairs,https://www.sephora.com/productimages/sku/s2163053-main-zoom.jpg?imwidth=160,210,"Item 2163053
What it is: A pair of eye masks that de-puffs and brightens the look of eyes while diminishing the appearance of fine lines.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Dark Circles, Fine Lines and Wrinkles, and Puffiness

Formulation: Lightweight Mask

Highlighted Ingredients:
- Illuminating Pearl: Helps eyes appear brighter and more rested.
- Natural Collagen: Helps firm and tighten skin’s appearance.
- Colloidal Silver: Helps diminish the appearance of puffiness.

Ingredient Callouts: This product is cruelty-free, and gluten-free, and comes in recyclable packaging.

What Else You Need to Know: These masks are formulated with pure colloidal silver which helps nurture skin to give the look of up to 10 hours of rest. The illuminating pearl helps eyes appear brighter while natural collagen helps firm and tighten the look of skin. These masks may also be used on nose-to-mouth area.

Clinical Results: In a consumer perception survey after using Bright Eyes:
- 100% agreed eyes appeared brighter
- 100% said under-eye skin felt smoother
- 97% felt under-eye puffiness was reduced


Show less","-Illuminating Pearl: Helps eyes appear brighter and more rested.
-Natural Collagen: Helps firm and tighten skin’s appearance.
-Colloidal Silver: Helps diminish the appearance of puffiness.
WATER/AQUA/EAU, GLYCERIN, COLLOIDAL SILVER, PROPYLENE GLYCOL, BETAINE, HAMAMELIS VIRGINIANA (WITCH HAZEL) EXTRACT, CHONDRUS CRISPUS POWDER, MICA, ALOE BARBADENSIS LEAF JUICE, HYDROLYZED COLLAGEN, SODIUM HYALURONATE, GLUCOMANNAN, ALGIN, NIACINAMIDE, PEARL POWDER, FRAGRANCE/PARFUM, XANTHAN GUM, CHLORPHENESIN, PHENOXYETHANOL, POTASSIUM CHLORIDE, CITRIC ACID, POTASSIUM CITRATE","Suggested Usage:
-Apply to clean, dry skin.
-May be used under the eyes and on nose-to-mouth lines.
-Allow key ingredients to soak into application area for at least 10 minutes, may be worn longer.
-Discard patches after each use."
